# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Database of the Kanchi-in Manuscript of Ruiju Myōgishō
#
# Ruiju myogishō 類聚名義抄, Kanchi-in manuscript 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.11 (latest, Newly released after the specification change)
# Date published: May 11, 2025
# Last modified: September 5, 2026
#
#
# Copyright (c) 2025-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500, 25K00466 and 26K21717.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S00353	F00250	𠐤	1	K01011410	Ta033410	1018410.jpg
S00354	F00251	儇	1	K01011420	Ta033420	1018420.jpg
S00355	F00252	佃	1	K01011440	Ta033440	1018440.jpg
S00356	F00253	伷	1	K01011510	Ta033510	1018510.jpg
S00357	F00254	𠌃	1	K01011520	Ta033520	1018520.jpg
S00358	F00255	僤	1	K01011530	Ta033530	1018530.jpg
S00359	F00256	侽	1	K01011541	Ta033541	1018541.jpg
S00360	F00256	㑲	2	K01011542	Ta033542	1018542.jpg
S00361	F00257	俾	1	K01011620	Ta033620	1018620.jpg
S00362	F00258	𠉶	1	K01011710	Ta033710	1018710.jpg
S00363	F00259	偶	1	K01011720	Ta033720	1018720.jpg
S00364	F00260	伸	1	K01011740	Ta033740	1018740.jpg
S00365	F00261	欠	1	K01011811	Ta033811	1018811.jpg
S00366	F00261	伸	2	K01011812	Ta033812	1018812.jpg
S00367	F00262	𠇺	1	K01011820	Ta033820	1018820.jpg
S00368	F00263	仲	1	K01011830	Ta033830	1018830.jpg
S00369	F00264	⿰亻串	1	K01012110	Ta034110	1019110.jpg
S00370	F00265	⿰亻箄	1	K01012120	Ta034120	1019120.jpg
S00371	F00266	偲	1	K01012130	Ta034130	1019130.jpg
S00372	F00267	⿰亻忍	1	K01012140	Ta034140	1019140.jpg
S00373	F00268	偎	1	K01012210	Ta034210	1019210.jpg
S00374	F00269	偎	1	K01012220	Ta034220	1019220.jpg
S00375	F00270	倮	1	K01012230	Ta034230	1019230.jpg
S00376	F00271	⿰亻⿱囙心	1	K01012310	Ta034310	1019310.jpg
S00377	F00272	𪜭	1	K01012320	Ta034320	1019320.jpg
S00378	F00273	傫	1	K01012330	Ta034330	1019330.jpg
S00379	F00274	儽	1	K01012340	Ta034340	1019340.jpg
S00380	F00275	⿰亻櫐	1	K01012410	Ta034410	1019410.jpg
S00381	F00276	傗	1	K01012420	Ta034420	1019420.jpg
S00382	F00277	仾	1	K01012430	Ta034430	1019430.jpg
S00383	F00278	𠇣	1	K01012511	Ta034511	1019511.jpg
S00384	F00278	𠍪	2	K01012512	Ta034512	1019512.jpg
S00385	F00278	⿰亻⿹弓人	3	K01012513	Ta034513	1019513.jpg
S00386	F00278	⿰亻⿱⿹弓人心	4	K01012514	Ta034514	1019514.jpg
S00387	F00278	⿰亻⿱弓心	5	K01012515	Ta034515	1019515.jpg
S00388	F00279	低	1	K01012531	Ta034531	1019531.jpg
S00389	F00280	〓	1	K01012532	Ta034532	1019532.jpg
S00390	F00281	仾	1	K01012540	Ta034540	1019540.jpg
S00391	F00282	⿰亻劦	1	K01012610	Ta034610	1019610.jpg
S00392	F00283	仂	1	K01012620	Ta034620	1019620.jpg
S00393	F00284	𫢈	1	K01012640	Ta034640	1019640.jpg
S00394	F00285	仞	1	K01012710	Ta034710	1019710.jpg
S00395	F00286	⿰亻丒	1	K01012740	Ta034740	1019740.jpg
S00396	F00287	⿲亻刃刃	1	K01012810	Ta034810	1019810.jpg
S00397	F00288	㑳	1	K01012820	Ta034820	1019820.jpg
S00398	F00289	⿰亻⿱刃刃	1	K01012830	Ta034830	1019830.jpg
S00399	F00290	代	1	K01012840	Ta034840	1019840.jpg
S00400	F00291	代	1	K01013121	Ta035121	1020121.jpg
S00401	F00291	代	2	K01013122	Ta035122	1020122.jpg
S00402	F00292	更	1	K01013131	Ta035131	1020131.jpg
S00403	F00292	代	2	K01013132	Ta035132	1020132.jpg
S00404	F00293	中	1	K01013141	Ta035141	1020141.jpg
S00405	F00293	代	2	K01013142	Ta035142	1020142.jpg
S00406	F00294	貸	1	K01013210	Ta035210	1020210.jpg
S00407	F00295	𠏞	1	K01013221	Ta035221	1020221.jpg
S00408	F00295	⿱代日	2	K01013222	Ta035222	1020222.jpg
S00409	F00296	⿳伐二貝	1	K01013231	Ta035231	1020231.jpg
S00410	F00296	⿳伐工目	2	K01013232	Ta035232	1020232.jpg
S00411	F00296	⿳伐工日	3	K01013233	Ta035233	1020233.jpg
S00412	F00297	⿱代至	1	K01013310	Ta035310	1020310.jpg
S00413	F00298	⿳代■心	1	K01013321	Ta035321	1020321.jpg
S00414	F00298	⿲亻⿱■貝■	2	K01013322	Ta035322	1020322.jpg
S00415	F00299	黛	1	K01013340	Ta035340	1020340.jpg
S00416	F00300	帒	1	K01013410	Ta035410	1020410.jpg
S00417	F00301	袋	1	K01013420	Ta035420	1020420.jpg
S00418	F00302	侙	1	K01013430	Ta035430	1020430.jpg
S00419	F00303	伐	1	K01013440	Ta035440	1020440.jpg
S00420	F00304	俴	1	K01013520	Ta035520	1020520.jpg
S00421	F00305	𬿢	1	K01013530	Ta035530	1020530.jpg
S00422	F00306	𬿯	1	K01013540	Ta035540	1020540.jpg
S00423	F00307	𭀁	1	K01013610	Ta035610	1020610.jpg
S00424	F00308	岱	1	K01013620	Ta035620	1020620.jpg
S00425	F00309	𢘋	1	K01013630	Ta035630	1020630.jpg
S00426	F00310	伏	1	K01013640	Ta035640	1020640.jpg
S00427	F00311	㑀	1	K01013721	Ta035721	1020721.jpg
S00428	F00311	伕	2	K01013722	Ta035722	1020722.jpg
S00429	F00312	伏	1	K01013731	Ta035731	1020731.jpg
S00430	F00312	手	2	K01013732	Ta035732	1020732.jpg
S00431	F00313	伏	1	K01013741	Ta035741	1020741.jpg
S00432	F00313	突	2	K01013742	Ta035742	1020742.jpg
S00433	F00314	㐲	1	K01013810	Ta035810	1020810.jpg
S00434	F00315	𬽴	1	K01013821	Ta035821	1020821.jpg
S00435	F00315	仸	2	K01013822	Ta035822	1020822.jpg
S00436	F00316	佚	1	K01013830	Ta035830	1020830.jpg
S00437	F00317	体	1	K01013840	Ta035840	1020840.jpg
S00438	F00318	倴	1	K01014110	Ta036110	1021110.jpg
S00439	F00319	侉	1	K01014121	Ta036121	1021121.jpg
S00440	F00319	⿰亻⿱大于	2	K01014122	Ta036122	1021122.jpg
S00441	F00320	⿰亻⿱𠆢亏	1	K01014140	Ta036140	1021140.jpg
S00442	F00321	⿰亻⿱大鳥	1	K01014210	Ta036210	1021210.jpg
S00443	F00322	仗	1	K01014220	Ta036220	1021220.jpg
S00444	F00323	𠆸	1	K01014241	Ta036241	1021241.jpg
S00445	F00323	伎	2	K01014242	Ta036242	1021242.jpg
S00446	F00324	仯	1	K01014320	Ta036320	1021320.jpg
S00447	F00325	𠈱	1	K01014330	Ta036330	1021330.jpg
S00448	F00326	侇	1	K01014340	Ta036340	1021340.jpg
S00449	F00327	僟	1	K01014411	Ta036411	1021411.jpg
S00450	F00327	僟	2	K01014412	Ta036412	1021412.jpg
S00451	F00328	佼	1	K01014420	Ta036420	1021420.jpg
S00452	F00329	𪜳	1	K01014430	Ta036430	1021430.jpg
S00453	F00330	俲	1	K01014441	Ta036441	1021441.jpg
S00454	F00330	傚	2	K01014442	Ta036442	1021442.jpg
S00455	F00331	倣	1	K01014510	Ta036510	1021510.jpg
S00456	F00332	傲	1	K01014520	Ta036520	1021520.jpg
S00457	F00333	儌	1	K01014611	Ta036611	1021611.jpg
S00458	F00333	儌	2	K01014612	Ta036612	1021612.jpg
S00459	F00334	微	1	K01014630	Ta036630	1021630.jpg
S00460	F00335	⿰亻⿰⿱山糸攵	1	K01014710	Ta036710	1021710.jpg
S00461	F00336	⿰亻⿰⿱山黒攵	1	K01014720	Ta036720	1021720.jpg
S00462	F00337	儆	1	K01014730	Ta036730	1021730.jpg
S00463	F00338	𠊷	1	K01014740	Ta036740	1021740.jpg
S00464	F00339	⿰亻政	1	K01014810	Ta036810	1021810.jpg
S00465	F00340	㒈	1	K01014820	Ta036820	1021820.jpg
S00466	F00341	⿰亻𠦑	1	K01014831	Ta036831	1021831.jpg
S00467	F00341	俶	2	K01014832	Ta036832	1021832.jpg
S00468	F00342	𠌰	1	K01015111	Ta037111	1022111.jpg
S00469	F00342	𠌰	2	K01015112	Ta037112	1022112.jpg
S00470	F00342	𠌰	3	K01015113	Ta037113	1022113.jpg
S00471	F00343	儕	1	K01015130	Ta037130	1022130.jpg
S00472	F00344	⿰亻𪰎	1	K01015210	Ta037210	1022210.jpg
S00473	F00345	傔	1	K01015221	Ta037221	1022221.jpg
S00474	F00345	傔	2	K01015222	Ta037222	1022222.jpg
S00475	F00346	⿰亻豦	1	K01015241	Ta037241	1022241.jpg
S00476	F00346	⿰亻豦	2	K01015242	Ta037242	1022242.jpg
S00477	F00346	⿰亻⿸广⿱旲力	3	K01015243	Ta037243	1022243.jpg
S00478	F00347	⿰⺅蒙	1	K01015310	Ta037310	1022310.jpg
S00479	F00348	像	1	K01015320	Ta037320	1022320.jpg
S00480	F00349	想	1	K01015341	Ta037341	1022341.jpg
S00481	F00349	像	2	K01015342	Ta037342	1022342.jpg
S00482	F00350	𠌮	1	K01015410	Ta037410	1022410.jpg
S00483	F00351	儦	1	K01015420	Ta037420	1022420.jpg
S00484	F00352	傏	1	K01015430	Ta037430	1022430.jpg
S00485	F00353	⿰亻㦄	1	K01015440	Ta037440	1022440.jpg
S00486	F00354	傭	1	K01015511	Ta037511	1022511.jpg
S00487	F00354	傭	2	K01015512	Ta037512	1022512.jpg
S00488	F00355	俄	1	K01015530	Ta037530	1022530.jpg
S00489	F00356	⿵戊⿳日一月	1	K01015621	Ta037621	1022621.jpg
S00490	F00356	⿰亻⿰豈弋	2	K01015622	Ta037622	1022622.jpg
S00491	F00356	⿰亻⿰⿱赤⿱口䒑弋	3	K01015623	Ta037623	1022623.jpg
S00492	F00356	⿰亻⿹戈⿱正⿱口䒑	4	K01015624	Ta037624	1022624.jpg
S00493	F00356	⿰亻⿰⿱土小弋	5	K01015625	Ta037625	1022625.jpg
S00494	F00356	⿰亻⿰赤頁	6	K01015626	Ta037626	1022626.jpg
S00495	F00356	𠑯	7	K01015627	Ta037627	1022627.jpg
S00496	F00357	蹙	1	K01015640	Ta037640	1022640.jpg
S00497	F00358	伶	1	K01015711	Ta037711	1022711.jpg
S00498	F00358	俜	2	K01015712	Ta037712	1022712.jpg
S00499	F00359	俜	1	K01015730	Ta037730	1022730.jpg
S00500	F00360	伶	1	K01015741	Ta037741	1022741.jpg
S00501	F00360	仃	2	K01015742	Ta037742	1022742.jpg
S00502	F00361	伶	1	K01015811	Ta037811	1022811.jpg
S00503	F00361	倫	2	K01015812	Ta037812	1022812.jpg
S00504	F00362	佮	1	K01015840	Ta037840	1022840.jpg
S00505	F00363	⿰亻⿱合王	1	K01016110	Ta038110	1023110.jpg
S00506	F00364	偸	1	K01016120	Ta038120	1023120.jpg
S00507	F00365	偸	1	K01016211	Ta038211	1023211.jpg
S00508	F00365	閑	2	K01016212	Ta038212	1023212.jpg
S00509	F00366	偸	1	K01016221	Ta038221	1023221.jpg
S00510	F00366	兒	2	K01016222	Ta038222	1023222.jpg
S00511	F00367	儉	1	K01016230	Ta038230	1023230.jpg
S00512	F00368	㑫	1	K01016320	Ta038320	1023320.jpg
S00513	F00369	仱	1	K01016330	Ta038330	1023330.jpg
S00514	F00370	佡	1	K01016340	Ta038340	1023340.jpg
S00515	F00371	𬽾	1	K01016410	Ta038410	1023410.jpg
S00516	F00372	伱	1	K01016421	Ta038421	1023421.jpg
S00517	F00372	你	2	K01016422	Ta038422	1023422.jpg
S00518	F00373	儞	1	K01016440	Ta038440	1023440.jpg
S00519	F00374	𠋡	1	K01016510	Ta038510	1023510.jpg
S00520	F00375	僋	1	K01016520	Ta038520	1023520.jpg
S00521	F00376	俆	1	K01016530	Ta038530	1023530.jpg
S00522	F00377	儈	1	K01016540	Ta038540	1023540.jpg
S00523	F00378	价	1	K01016611	Ta038611	1023611.jpg
S00524	F00378	⿰亻⿱𠆢刂	2	K01016612	Ta038612	1023612.jpg
S00525	F00379	份	1	K01016621	Ta038621	1023621.jpg
S00526	F00379	份	2	K01016622	Ta038622	1023622.jpg
S00527	F00379	份	3	K01016623	Ta038623	1023623.jpg
S00528	F00380	傑	1	K01016711	Ta038711	1023711.jpg
S00529	F00380	⿰亻⿱⿰丙丙木	2	K01016712	Ta038712	1023712.jpg
S00530	F00380	⿰亻⿱⿰歹歹木	3	K01016713	Ta038713	1023713.jpg
S00531	F00380	𭪪	4	K01016714	Ta038714	1023714.jpg
S00532	F00381	俊	1	K01016811	Ta038811	1023811.jpg
S00533	F00381	㑺	2	K01016812	Ta038812	1023812.jpg
S00534	F00381	儁	3	K01016813	Ta038813	1023813.jpg
S00535	F00382	儶	1	K01016840	Ta038840	1023840.jpg
S00536	F00383	件	1	K01017110	Ta039110	1024110.jpg
S00537	F00384	侔	1	K01017140	Ta039140	1024140.jpg
S00538	F00385	俟	1	K01017210	Ta039210	1024210.jpg
S00539	F00386	俣	1	K01017230	Ta039230	1024230.jpg
S00540	F00387	⿲亻言吴	1	K01017240	Ta039240	1024240.jpg
S00541	F00388	侱	1	K01017310	Ta039310	1024310.jpg
S00542	F00389	侯	1	K01017321	Ta039321	1024321.jpg
S00543	F00389	侯	2	K01017322	Ta039322	1024322.jpg
S00544	F00390	候	1	K01017340	Ta039340	1024340.jpg
S00545	F00391	𧧂	1	K01017421	Ta039421	1024421.jpg
S00546	F00391	候	2	K01017422	Ta039422	1024422.jpg
S00547	F00392	祗	1	K01017431	Ta039431	1024431.jpg
S00548	F00392	候	2	K01017432	Ta039432	1024432.jpg
S00549	F00393	斥	1	K01017441	Ta039441	1024441.jpg
S00550	F00393	候	2	K01017442	Ta039442	1024442.jpg
S00551	F00394	倠	1	K01017510	Ta039510	1024510.jpg
S00552	F00395	催	1	K01017520	Ta039520	1024520.jpg
S00553	F00396	佉	1	K01017540	Ta039540	1024540.jpg
S00554	F00397	㑢	1	K01017610	Ta039610	1024610.jpg
S00555	F00398	㑢	1	K01017620	Ta039620	1024620.jpg
S00556	F00399	僻	1	K01017630	Ta039630	1024630.jpg
S00557	F00400	⿰亻譬	1	K01017711	Ta039711	1024711.jpg
S00558	F00400	⿱辟人	2	K01017712	Ta039712	1024712.jpg
S00559	F00401	偓	1	K01017720	Ta039720	1024720.jpg
S00560	F00402	⿰亻属	1	K01017730	Ta039730	1024730.jpg
S00561	F00403	倨	1	K01017740	Ta039740	1024740.jpg
S00562	F00404	⿰亻⿸尸⿰丨目	1	K01017810	Ta039810	1024810.jpg
S00563	F00405	伲	1	K01017820	Ta039820	1024820.jpg
S00564	F00406	僁	1	K01017831	Ta039831	1024831.jpg
S00565	F00406	𠋱	2	K01017832	Ta039832	1024832.jpg
S00566	F00407	倔	1	K01017840	Ta039840	1024840.jpg
S00567	F00408	𠌸	1	K01018110	Ta040110	1025110.jpg
S00568	F00409	偏	1	K01018120	Ta040120	1025120.jpg
S00569	F00410	偏	1	K01018211	Ta040211	1025211.jpg
S00570	F00410	孤	2	K01018212	Ta040212	1025212.jpg
S00571	F00411	㑦	1	K01018221	Ta040221	1025221.jpg
S00572	F00411	㑦	2	K01018222	Ta040222	1025222.jpg
S00573	F00412	侲	1	K01018240	Ta040240	1025240.jpg
S00574	F00413	傉	1	K01018310	Ta040310	1025310.jpg
S00575	F00414	侲	1	K01018321	Ta040321	1025321.jpg
S00576	F00414	子	2	K01018322	Ta040322	1025322.jpg
S00577	F00415	⿰亻⿸尸⿱一口	1	K01018330	Ta040330	1025330.jpg
S00578	F00416	傆	1	K01018341	Ta040341	1025341.jpg
S00579	F00416	⿰亻⿸广⿳工日小	2	K01018342	Ta040342	1025342.jpg
S00580	F00416	⿰亻⿱𠮛⿱曰小	3	K01018343	Ta040343	1025343.jpg
S00581	F00417	⿰亻厘	1	K01018410	Ta040410	1025410.jpg
S00582	F00418	傓	1	K01018420	Ta040420	1025420.jpg
S00583	F00419	傝	1	K01018430	Ta040430	1025430.jpg
S00584	F00420	⿰亻⿱艹羽	1	K01018440	Ta040440	1025440.jpg
S00585	F00421	偰	1	K01018511	Ta040511	1025511.jpg
S00586	F00421	⿰亻𢍆	2	K01018512	Ta040512	1025512.jpg
S00587	F00421	⿰亻⿱⿰生刃火	3	K01018513	Ta040513	1025513.jpg
S00588	F00422	伀	1	K01018530	Ta040530	1025530.jpg
S00589	F00423	倯	1	K01018540	Ta040540	1025540.jpg
S00590	F00424	倊	1	K01018610	Ta040610	1025610.jpg
S00591	F00425	倊	1	K01018621	Ta040621	1025621.jpg
S00592	F00425	倥	2	K01018622	Ta040622	1025622.jpg
S00593	F00426	⿰亻怠	1	K01018630	Ta040630	1025630.jpg
S00594	F00427	伈	1	K01018640	Ta040640	1025640.jpg
S00595	F00428	佖	1	K01018710	Ta040710	1025710.jpg
S00596	F00429	⿰亻苾	1	K01018720	Ta040720	1025720.jpg
S00597	F00430	𬿨	1	K01018731	Ta040731	1025731.jpg
S00598	F00430	𬿨	2	K01018732	Ta040732	1025732.jpg
S00599	F00431	㒊	1	K01018740	Ta040740	1025740.jpg
S00600	F00432	佂	1	K01018810	Ta040810	1025810.jpg
S00601	F00433	㒚	1	K01018820	Ta040820	1025820.jpg
S00602	F00434	⿰亻慈	1	K01018830	Ta040830	1025830.jpg
S00603	F00435	⿰亻戀	1	K01018841	Ta040841	1025841.jpg
S00604	F00435	⿰亻⿱亠⿱⿰幺幺心	2	K01018842	Ta040842	1025842.jpg
S00605	F00436	⿱⿲亻⿱山王攵心	1	K01019110	Ta041110	1026110.jpg
S00606	F00437	𠍴	1	K01019120	Ta041120	1026120.jpg
S00607	F00438	⿰亻⿱⿰氵亍心	1	K01019211	Ta041211	1026211.jpg
S00608	F00438	𠍴	2	K01019212	Ta041212	1026212.jpg
S00609	F00438	⿰亻⿱利心	3	K01019213	Ta041213	1026213.jpg
S00610	F00438	𠐨	4	K01019214	Ta041214	1026214.jpg
S00611	F00439	⿰亻⿳口小言	1	K01019230	Ta041230	1026230.jpg
S00612	F00440	倓	1	K01019240	Ta041240	1026240.jpg
S00613	F00441	𠋴	1	K01019310	Ta041310	1026310.jpg
S00614	F00442	僚	1	K01019321	Ta041321	1026321.jpg
S00615	F00442	𠏗	2	K01019322	Ta041322	1026322.jpg
S00616	F00443	俺	1	K01019341	Ta041341	1026341.jpg
S00617	F00443	⿰亻⿱一电	2	K01019342	Ta041342	1026342.jpg
S00618	F00444	⿰亻𡙸	1	K01019410	Ta041410	1026410.jpg
S00619	F00445	僷	1	K01019421	Ta041421	1026421.jpg
S00620	F00445	偞	2	K01019422	Ta041422	1026422.jpg
S00621	F00446	𠉪	1	K01019440	Ta041440	1026440.jpg
S00622	F00447	⿰亻雚	1	K01019510	Ta041510	1026510.jpg
S00623	F00448	⿰亻蕳	1	K01019521	Ta041521	1026521.jpg
S00624	F00448	⿰亻蔄	2	K01019522	Ta041522	1026522.jpg
S00625	F00449	⿰亻莖	1	K01019540	Ta041540	1026540.jpg
S00626	F00450	儚	1	K01019610	Ta041610	1026610.jpg
S00627	F00451	𠐿	1	K01019621	Ta041621	1026621.jpg
S00628	F00451	儚	2	K01019622	Ta041622	1026622.jpg
S00629	F00452	㑤	1	K01019640	Ta041640	1026640.jpg
S00630	F00453	⿰亻⿳艹一呈	1	K01019710	Ta041710	1026710.jpg
S00631	F00454	僅	1	K01019721	Ta041721	1026721.jpg
S00632	F00454	僅	2	K01019722	Ta041722	1026722.jpg
S00633	F00455	⿰亻⿱艹恵	1	K01019740	Ta041740	1026740.jpg
S00634	F00456	𠏮	1	K01019810	Ta041810	1026810.jpg
S00635	F00457	𬾯	1	K01019820	Ta041820	1026820.jpg
S00636	F00458	⿰亻草	1	K01019830	Ta041830	1026830.jpg
S00637	F00459	蒨	1	K01019840	Ta041840	1026840.jpg
S00638	F00460	借	1	K01020110	Ta042110	1027110.jpg
S00639	F00461	借	1	K01020131	Ta042131	1027131.jpg
S00640	F00461	問	2	K01020132	Ta042132	1027132.jpg
S00641	F00462	借	1	K01020141	Ta042141	1027141.jpg
S00642	F00462	木	2	K01020142	Ta042142	1027142.jpg
S00643	F00463	僙	1	K01020210	Ta042210	1027210.jpg
S00644	F00464	儰	1	K01020220	Ta042220	1027220.jpg
S00645	F00465	偽	1	K01020231	Ta042231	1027231.jpg
S00646	F00465	僞	2	K01020232	Ta042232	1027232.jpg
S00647	F00466	傌	1	K01020320	Ta042320	1027320.jpg
S00648	F00467	㒟	1	K01020330	Ta042330	1027330.jpg
S00649	F00468	傿	1	K01020340	Ta042340	1027340.jpg
S00650	F00469	倩	1	K01020410	Ta042410	1027410.jpg
S00651	F00470	債	1	K01020430	Ta042430	1027430.jpg
S00652	F00471	僓	1	K01020510	Ta042510	1027510.jpg
S00653	F00472	價	1	K01020520	Ta042520	1027520.jpg
S00654	F00473	侑	1	K01020540	Ta042540	1027540.jpg
S00655	F00474	俏	1	K01020610	Ta042610	1027610.jpg
S00656	F00475	佾	1	K01020620	Ta042620	1027620.jpg
S00657	F00476	⿰亻脊	1	K01020630	Ta042630	1027630.jpg
S00658	F00477	⿰亻⿱⿰厶口貝	1	K01020641	Ta042641	1027641.jpg
S00659	F00477	⿰亻貿	2	K01020642	Ta042642	1027642.jpg
S00660	F00477	⿰亻⿱⿰口口貝	3	K01020643	Ta042643	1027643.jpg
S00661	F00478	儧	1	K01020710	Ta042710	1027710.jpg
S00662	F00479	儹	1	K01020720	Ta042720	1027720.jpg
S00663	F00480	僣	1	K01020731	Ta042731	1027731.jpg
S00664	F00480	僣	2	K01020732	Ta042732	1027732.jpg
S00665	F00481	⿰亻筫	1	K01020811	Ta042811	1027811.jpg
S00666	F00481	儨	2	K01020812	Ta042812	1027812.jpg
S00667	F00482	儐	1	K01020820	Ta042820	1027820.jpg
S00668	F00483	倘	1	K01020840	Ta042840	1027840.jpg
S00669	F00484	償	1	K01021110	Ta043110	1028110.jpg
S00670	F00485	儅	1	K01021140	Ta043140	1028140.jpg
S00671	F00486	⿰亻常	1	K01021210	Ta043210	1028210.jpg
S00672	F00487	儻	1	K01021221	Ta043221	1028221.jpg
S00673	F00487	⿰亻⿱尚里	2	K01021222	Ta043222	1028222.jpg
S00674	F00488	𬿺	1	K01021310	Ta043310	1028310.jpg
S00675	F00489	㑻	1	K01021320	Ta043320	1028320.jpg
S00676	F00490	⿰亻耷	1	K01021330	Ta043330	1028330.jpg
S00677	F00491	倌	1	K01021340	Ta043340	1028340.jpg
S00678	F00492	儜	1	K01021411	Ta043411	1028411.jpg
S00679	F00492	儜	2	K01021412	Ta043412	1028412.jpg
S00680	F00493	⿰亻⿱宀爰	1	K01021430	Ta043430	1028430.jpg
S00681	F00494	倇	1	K01021440	Ta043440	1028440.jpg
S00682	F00495	倇	1	K01021520	Ta043520	1028520.jpg
S00683	F00496	俒	1	K01021531	Ta043531	1028531.jpg
S00684	F00496	⿰人皃	2	K01021532	Ta043532	1028532.jpg
S00685	F00497	俕	1	K01021540	Ta043540	1028540.jpg
S00686	F00498	僒	1	K01021610	Ta043610	1028610.jpg
S00687	F00499	⿰亻窳	1	K01021620	Ta043620	1028620.jpg
S00688	F00500	𠊲	1	K01021630	Ta043630	1028630.jpg
S00689	F00501	侒	1	K01021640	Ta043640	1028640.jpg
S00690	F00502	傛	1	K01021710	Ta043710	1028710.jpg
S00691	F00503	俗	1	K01021720	Ta043720	1028720.jpg
S00692	F00504	凡	1	K01021731	Ta043731	1028731.jpg
S00693	F00504	俗	2	K01021732	Ta043732	1028732.jpg
S00694	F00505	佫	1	K01021740	Ta043740	1028740.jpg
S00695	F00506	佲	1	K01021810	Ta043810	1028810.jpg
S00696	F00507	倃	1	K01021820	Ta043820	1028820.jpg
S00697	F00508	佟	1	K01021830	Ta043830	1028830.jpg
S00698	F00509	佗	1	K01021840	Ta043840	1028840.jpg
S00699	F00510	侘	1	K01022111	Ta044111	1029111.jpg
S00700	F00510	仛	2	K01022112	Ta044112	1029112.jpg
S00701	F00511	侘	1	K01022131	Ta044131	1029131.jpg
S00702	F00511	傺	2	K01022132	Ta044132	1029132.jpg
S00703	F00512	侂	1	K01022210	Ta044210	1029210.jpg
S00704	F00513	侂	1	K01022220	Ta044220	1029220.jpg
S00705	F00514	倱	1	K01022231	Ta044231	1029231.jpg
S00706	F00514	伅	2	K01022232	Ta044232	1029232.jpg
S00707	F00515	偃	1	K01022311	Ta044311	1029311.jpg
S00708	F00515	偃	2	K01022312	Ta044312	1029312.jpg
S00709	F00516	偃	1	K01022411	Ta044411	1029411.jpg
S00710	F00516	𠐻	2	K01022412	Ta044412	1029412.jpg
S00711	F00517	𠐻	1	K01022420	Ta044420	1029420.jpg
S00712	F00518	𠐻	1	K01022431	Ta044431	1029431.jpg
S00713	F00518	⿰亻⿱𡨄疋	2	K01022432	Ta044432	1029432.jpg
S00714	F00519	偃	1	K01022441	Ta044441	1029441.jpg
S00715	F00519	蹇	2	K01022442	Ta044442	1029442.jpg
S00716	F00520	偃	1	K01022511	Ta044511	1029511.jpg
S00717	F00520	卧	2	K01022512	Ta044512	1029512.jpg
S00718	F00521	傜	1	K01022521	Ta044521	1029521.jpg
S00719	F00521	傜	2	K01022522	Ta044522	1029522.jpg
S00720	F00521	傜	3	K01022523	Ta044523	1029523.jpg
S00721	F00522	倭	1	K01022540	Ta044540	1029540.jpg
S00722	F00523	佇	1	K01022630	Ta044630	1029630.jpg
S00723	F00524	延	1	K01022731	Ta044731	1029731.jpg
S00724	F00524	佇	2	K01022732	Ta044732	1029732.jpg
S00725	F00525	𪜸	1	K01022740	Ta044740	1029740.jpg
S00726	F00526	侼	1	K01022811	Ta044811	1029811.jpg
